feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_1810560	0.516003677657185	4.94568941193252	3.95061385612608	0.00013817672531477	0.0308627107152308	0.890466691640595
ILMN_1802251	0.331802352746545	5.96785993176	3.95032032873733	0.000138325055633349	0.0308627107152308	0.88952133361569
ILMN_1834233	0.348392610471461	5.22866107246652	3.9471309570392	0.000139946595486466	0.0310329429071062	0.879252699586977
ILMN_1745223	0.450281093084389	6.54375618297741	3.94307748930124	0.000142033659725751	0.0310943226972621	0.866210750211838
ILMN_1735689	-0.279623045766579	7.23841872875033	-3.94151176062813	0.000142847755951598	0.0310943226972621	0.861175678542311
ILMN_1761804	0.322976033368327	6.54401271316886	3.94078323796339	0.000143228065928915	0.0310943226972621	0.858833394246956
ILMN_1726388	0.415806166131767	7.94237352593439	3.93994955299626	0.000143664459550222	0.0310943226972621	0.856153390378649
ILMN_1670638	0.449499993974523	5.6704820377554	3.93204016209495	0.000147868266444397	0.0311127790908178	0.830748169206246
ILMN_1806862	-0.375185456013244	3.65961411897757	-3.93136141274417	0.000148234437692119	0.0311127790908178	0.828569749340071
ILMN_1706963	0.382035218564415	4.54136420060521	3.93115960986405	0.000148343472961971	0.0311127790908178	0.827922124014136
ILMN_1758497	0.466680737613855	5.83478088247109	3.93043345293819	0.000148736453353657	0.0311127790908178	0.825591944822084
ILMN_2203858	-0.282589042584064	3.80474029900397	-3.92997463327942	0.000148985268591068	0.0311127790908178	0.824119792344848
ILMN_1758731	0.285892549369236	5.56693635209735	3.9285635819167	0.000149752965228649	0.0311127790908178	0.819593133797822
ILMN_1751656	0.401736624455451	4.87878746321047	3.92852286948869	0.0001497751711662	0.0311127790908178	0.819462545879218
ILMN_2326591	-0.375135388548875	4.80855059120615	-3.92663865019542	0.00015080633311561	0.0311479709169355	0.813419870138345
ILMN_1674615	0.350449645641239	3.42072223069486	3.92164314859632	0.000153573072928781	0.031306868952174	0.797409647762307
ILMN_1658685	-0.418465008794866	4.60944574196083	-3.92095625730794	0.00015395727156847	0.031306868952174	0.795209382328625
ILMN_1782954	-0.286917521354543	6.17118437677893	-3.92056932965125	0.000154174095268695	0.031306868952174	0.793970091838288
ILMN_2347145	0.49612825001764	5.7383703163234	3.91422545526631	0.000157770845046749	0.0316374696676086	0.773664128468434
ILMN_2385097	-0.277836121641378	5.53277840971409	-3.91239135318801	0.000158825542171329	0.0316374696676086	0.767797902709158
ILMN_1737015	0.296565520688542	6.81776125551666	3.91198676485714	0.000159059103718174	0.0316374696676086	0.766504132479319
ILMN_1824136	-0.352984734660379	6.00987692753065	-3.91156427864183	0.000159303347060583	0.0316374696676086	0.765153234537491
ILMN_1735743	-0.412784439227569	4.5530536994898	-3.908788908965	0.000160916731304328	0.0316612859461494	0.75628167297173
ILMN_1744693	0.476461388665605	5.05246484082047	3.90834680210873	0.000161175172612851	0.0316612859461494	0.754868891994819
ILMN_1768227	0.44955038582817	5.40898297705333	3.90435220727535	0.000163528299795908	0.0319498940330978	0.742109245846318
ILMN_3229057	0.379564849689919	3.42366893455545	3.90006492613938	0.000166090282515086	0.0321292044961684	0.728425397103106
ILMN_1780559	0.400148609919004	3.60975922938793	3.89974933923241	0.000166280374955105	0.0321292044961684	0.727418566743788
ILMN_1670606	0.473728653156479	6.00817530854795	3.89837148481615	0.000167112752670623	0.0321292044961684	0.72302344328007
ILMN_1901867	-0.424038975097316	3.54760036137759	-3.89368104563319	0.000169976185983048	0.0325068213881337	0.708070326884395
