feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_3243055	0.323400191985356	5.37312928032623	4.42944173752277	2.24492328081916e-05	0.0054474505455681	2.52095014362751
ILMN_1687495	-0.326577914849579	3.69690791986707	-4.42936567993595	2.24559449796555e-05	0.0054474505455681	2.52067989820314
ILMN_1733930	0.347907390741646	4.2945237039983	4.41734548983211	2.35414271053555e-05	0.00567269921815382	2.47800968950267
ILMN_2083588	-0.36673978081477	4.24726276065893	-4.41468422931935	2.37885051883653e-05	0.00569427496710902	2.46857318113691
ILMN_2346358	-0.30567055923879	5.01195062787173	-4.40694416819054	2.45214087236007e-05	0.00583109419943781	2.44114982891294
ILMN_2342174	-0.453336278487642	3.58160739595793	-4.4047460221506	2.47334893024762e-05	0.00584308477671896	2.43336767577162
ILMN_1737255	0.471057478715746	3.13911298707902	4.39672606362229	2.55223671081305e-05	0.00597546596140709	2.40499683117658
ILMN_1655482	-0.36199210620446	2.98858155557298	-4.39570536489107	2.56244909121067e-05	0.00597546596140709	2.40138860587818
ILMN_1807152	0.330468233618957	3.77978173915761	4.39296826453426	2.59002939751589e-05	0.00600106490853922	2.39171562752618
ILMN_1769702	-0.282482585356076	5.75744306841348	-4.38564194832026	2.66526823064115e-05	0.00611168374871681	2.36584448093178
ILMN_1843198	0.320230714696407	7.57414952629751	4.38503552715295	2.67158952081133e-05	0.00611168374871681	2.36370436973872
ILMN_1657810	0.363667909366565	5.19286453585967	4.37774339947548	2.74874284376551e-05	0.00622938220626862	2.33798567845033
ILMN_1671028	0.277401661304602	5.02868579076313	4.37692750575878	2.75750768571857e-05	0.00622938220626862	2.33510991380751
ILMN_1651799	0.411301252126205	7.26450098531709	4.37032657088003	2.82941632740257e-05	0.00635212752509106	2.31185721778536
ILMN_1663356	-0.442457893827561	6.76526984070926	-4.36625016994976	2.87472234657826e-05	0.00641400242080686	2.29750954272863
ILMN_2386530	0.294151910429412	7.13931896761597	4.36123400635771	2.93143292642832e-05	0.00650040755372708	2.27986678917027
ILMN_1694742	0.321895843715892	7.43884884731297	4.35785844267486	2.97020067458486e-05	0.00651724507701644	2.26800215336906
ILMN_1681757	0.440227594349922	4.6398725876421	4.35743594126491	2.97508766830187e-05	0.00651724507701644	2.26651756378468
