"GeneSymbol","GSM3332691","GSM3332694","GSM3332699","GSM3332705","GSM3332708","GSM3332711","GSM3332714","GSM3332719","GSM3332722","GSM3332725","GSM3332727","GSM3332732","GSM3332738","GSM3332740","GSM3332744","GSM3332748","GSM3332757","GSM3332763","GSM3332767","GSM3332770","GSM3332774","GSM3332781","GSM3332782","GSM3332784","GSM3332786","GSM3332791","GSM3332798","GSM3332801","GSM3332806","GSM3332809","GSM3332813","GSM3332818","GSM3332823","GSM3332827","GSM3332833","GSM3332834","GSM3332837","GSM3332842","GSM3332845","GSM3332850","GSM3332857","GSM3332858","GSM3332860","GSM3332863","GSM3332864","GSM3332869","GSM3332874","GSM3332878","GSM3332881","GSM3332888","GSM3332890","GSM3332892","GSM3332897","GSM3332900","GSM3332904","GSM3332907","GSM3332912","GSM3332917","GSM3332921","GSM3332926","GSM3332929","GSM3332934","GSM3332939","GSM3332945","GSM3332948","GSM3332956","GSM3332962","GSM3332965","GSM3332969","GSM3332972","GSM3332980","GSM3332982","GSM3332986","GSM3332989","GSM3332995","GSM3333000","GSM3333006","GSM3333008","GSM3333015","GSM3333018","GSM3333024","GSM3333030","GSM3333033","GSM3333037","GSM3333041","GSM3333046","GSM3333049","GSM3333056","GSM3333058","GSM3333063","GSM3333071","GSM3333072","GSM3333076","GSM3333080","GSM3333084","GSM3333089"
"HDAC1",5.13708100179001,3.73514429406607,5.27658113299315,4.33448250139722,4.86073801986927,5.26014258054352,5.11185211734916,5.21772725027462,5.13542258444102,4.93287581330474,4.88835161387984,5.46788183066325,4.69196138021284,4.57620276768476,5.3785268949808,4.8832452105033,4.59705435971395,4.01780204346152,5.35463870743585,5.60284026127359,5.14418774218479,5.16517367805747,4.68730670097647,5.20286559460318,4.91521240442351,5.23197556628137,4.39672599576382,4.74389831138506,5.30744807909736,4.42783771837354,5.42288903279336,5.48423825335354,4.90415121152992,5.3630594973381,4.39658557665658,4.83579589620733,4.65504744354881,5.14138630151085,5.10073917021648,4.67829179365745,5.38561829833807,5.2619026058729,5.64819697850822,4.84417141913548,5.33653037483826,4.90610138892383,5.34554183178135,5.28804011526578,5.29281859509171,4.97018771317912,4.84199406856448,4.62774157621963,4.72907696409304,4.88214253729612,5.47922523589881,4.74582153140948,4.55492569323054,5.25286155938978,5.49080428504013,4.27300169633776,5.60924674545287,4.73421209151057,4.92333878911957,5.37277431277759,4.59654576019845,5.12991099461518,5.09066375850138,5.06483185432833,4.67314103361382,4.58577964063073,4.85692159021281,5.44799147417236,5.83766151598921,5.23075971820084,4.60087610251348,5.48140094143099,5.27653579289031,5.32064769925864,4.96158514018002,4.79179876380563,4.97941062779598,5.4351926352976,5.28317758731773,4.76847093337922,4.93501914371123,5.10695865067133,4.44232979783068,5.48435721485492,4.84560387541705,5.22711016219827,5.4120740823105,4.58684706561239,4.13104571226688,4.4767620118614,5.3133064724691,4.81902628658739
"HSD17B14",3.1637446616463,2.52352581434079,2.7711189941467,1.94112873453836,3.11498676080569,2.69154098562681,2.43408654088345,3.17595122091173,2.46254785111284,2.67453117352192,2.72653107936608,2.98086847210127,2.55181318888831,2.63960541890528,3.31308817101196,3.22240277135976,2.71516057254209,2.76422907103043,2.81300226015594,3.44381084914519,2.57365199295058,3.29297778433722,1.83823208665049,3.35145677874879,3.13219694329571,3.40989597094179,2.61661310857514,2.59532754854253,3.05683411500877,2.67223040375293,2.25098951170269,3.05581244043473,1.88465176667146,2.03532532060741,1.67141064535702,2.22807289106676,2.05793216605832,2.80044964653102,2.56316298577986,3.25321719280995,3.01568004050251,2.61539710118023,2.50966076155961,2.33850554965592,3.37771450777013,2.25277749993251,2.72936293895929,3.06102605731326,2.89033594783813,2.36185405565567,2.59444108961679,2.90848579191279,2.80918285920519,2.99100975018636,3.14189962689647,2.77971633812622,2.95698712916444,3.34330337387203,2.55092433150765,2.34672887573169,2.72221547943941,2.6942275271433,2.95691023959029,2.64202060986032,2.18628758416998,2.53396469594606,2.64341152366697,2.57560020385107,2.0722335821316,2.69715568298615,3.18997857699284,2.51612788202729,2.60216187933269,3.44592044027811,2.69405331862712,2.90064541686259,2.73614561949887,2.98415031146572,2.52774634388843,2.99373950954646,2.34630121915937,3.35944290862224,2.48058829257576,2.23645182041176,3.47509463244778,2.77016013703172,2.28400843480631,3.36506249937546,2.60611447937781,3.16048097104348,2.66108380411383,2.31905299807623,2.44133756766689,2.04323979741795,2.27105316100758,2.43888155256825
"PLEC",3.51003873047751,3.5730680488907,3.61247921795471,3.61420672670178,3.43589198405003,3.5637609297081,3.43894948891173,3.57387561284023,3.18787409437937,3.47964060853766,3.61026053925681,3.41297150101032,3.41764528377842,3.51781585451431,3.71565143966114,3.55596891849765,3.42763984800966,3.25246392916199,3.79186147036481,3.66937656309182,3.51813821462175,3.56876828453177,3.55367888251882,3.69428190594618,3.60591853311297,3.59838743992888,3.42797063819419,3.2054223493494,3.63064380669419,3.49360396194518,3.57915884134878,3.47378231985064,3.46615997768945,3.40024888791833,3.27273050422086,3.47508971243366,3.5523896606242,3.36342036869459,3.49847875758038,3.68013382395891,3.77565419952978,3.41432645798715,3.79932117111036,3.87577937905226,3.5997216525268,3.86272348058471,3.6442809559054,3.48130011623079,3.54195767125461,3.43634450143126,3.57643638036048,3.62670739192654,3.82584764130029,3.59566227582557,3.49267445971615,3.30699415428299,3.56289585426685,3.58095728711885,3.47360461441676,3.55690802272976,3.45513559152038,3.29378646031585,3.49133671667228,3.47974518563663,3.42586845146628,3.68035596434548,3.41012254526983,3.55397147424317,3.44379455164465,3.75320603326434,3.41803807879126,3.65903611853563,3.81366044036468,3.64814711209081,3.12449448463145,3.65394478126287,3.55171105863828,3.62109321496457,3.21554058183608,3.8067849315187,3.65571988227792,3.46016273550796,3.3548031741587,3.63103053549978,3.37688070293065,3.45739878887408,3.92359832745973,3.67634555621707,3.64220052592025,3.65933182551404,3.47714727885062,3.57664124091809,3.29428707123297,3.55821370332833,3.63317716275122,3.5040121870699
"RHOQ",5.20927525809006,4.38483125562967,5.19557232800937,5.18700489966025,4.99745809308696,4.98949236142992,5.1992022981608,5.3447705879491,5.0884360536519,5.11805189201357,5.29512897066827,5.34154463190595,5.46927178096133,5.61867441465212,5.49800719515997,5.31068620235503,5.1322364296986,4.8187944054726,5.27868304649282,5.26605544954114,5.28030629557271,5.4418750717775,4.86607252309885,5.57610785697712,5.44079863236326,5.0382530982452,4.90913211098836,5.34878508914026,5.0072961427591,4.92650742682925,5.75351735543751,5.33533664611262,5.14626071761334,5.77579153727481,5.25793624639863,5.19599880458604,5.43210793056095,5.16030818486063,5.41652962878041,5.48368754419479,4.9624262761704,5.3947360939443,5.31124530724257,5.28729463079486,5.04155530578757,5.4058137756158,5.54163627058438,5.66213890519335,5.32610261649601,5.33917538831332,4.78123292208423,4.9769511789063,5.41036846063272,4.88825006484165,5.48375399428416,4.85714325789584,5.00937221294149,5.38183005804629,5.37012567058258,5.28963845874292,5.51439495316503,5.22125196059578,5.26149648729965,5.50197636637135,4.81307892601011,5.29528252730078,5.07984059448495,5.13673956615947,5.74773986914775,5.47017256163019,5.44672029301234,5.31301604109828,5.56561610678169,4.96575682651391,4.96702064248448,5.46553570091189,5.27406593785827,5.19783455703486,5.08875823044445,4.6871352478441,5.31347803961632,5.38067844111941,5.54722343340475,5.05024500581196,5.38333279584828,5.39683218739036,5.16458361952356,5.39081348377276,5.06444615848861,5.31445193159554,5.51744466043952,5.2737438994489,5.02067394583108,4.47767620490129,5.6184425992775,5.34094290310284
"MED8",3.80452309327918,3.70781304259478,3.78623238867515,3.67365038920013,3.52833712459382,3.61294931614255,3.76781062057843,3.38500457300419,3.68074661622755,3.48186431794938,3.82390900415503,3.68202517115916,3.81847342435786,3.31120920691051,3.82978381320076,3.82013851941242,3.87294806055029,4.27283801899239,3.72456248857872,3.64707496557347,3.72769331633705,3.95230769400058,3.43189676867213,3.58591424015675,3.39265110147786,3.76194253158551,3.99262906212513,3.55710599384911,3.59936402795341,3.82523747440578,3.35173635166344,3.57838213548642,4.01867733870448,3.70592339180258,4.08552517577144,3.6796603733502,3.54946175609849,3.76673964987297,3.7963890956244,3.27571225892044,4.03734323915318,3.77739883861913,3.35680984650478,3.18131735313995,3.54803103462871,3.22572683952668,3.89348539481947,3.62882392339332,3.52196405472243,3.68710386410865,3.64404529705708,3.52715403544606,3.46853914452926,3.51769838761212,3.41903833976101,3.71611555897384,3.78487431746658,3.91092436064416,3.68139486706324,3.51439728577048,3.72599058070948,4.05893260832628,3.38349990939469,3.54717255806165,3.64146166217901,3.77486323118892,4.02434612729258,3.93613859703333,3.69595794736506,3.6481346361264,3.69042087225495,3.52350003285054,3.42126472638324,3.85405264769409,3.78444390343477,3.76342726766239,3.71479120859612,3.4291126551643,4.19698037740464,3.17818340944221,3.69081502049731,3.60550483383606,3.42668348852508,3.58944613725206,3.89366479072801,3.90516997066422,3.40373651962282,3.70464953576529,3.63927791735561,4.17509012008375,3.85378500150164,3.91936443117041,3.87404377487763,4.07799227089845,4.31683671920399,4.26769377385249
"TIMM50",5.12408688245803,5.26700850172536,5.51362801107516,4.62972836303727,4.60811639119748,4.64254572971531,4.28825700377443,4.94341579449965,4.67810854702282,5.0112663541172,4.68861007291587,4.6112726661628,4.9218812237726,4.74217260333254,3.90807055910157,4.94247424980029,5.26125382924661,5.27062676974565,4.44504716759839,4.75843878286774,4.41749327285096,4.40386869753085,5.28222076830805,4.24322047779202,4.91505351387834,4.84918915130244,4.91850993167039,4.28769147396818,5.12496579515046,4.7678870819036,4.69850581109195,3.94417209329111,4.95407157074948,4.48118551067883,5.0480004021989,4.53741369298391,4.73103696511616,4.7166771994306,4.78574975933362,4.49544643988254,5.10295330859981,4.37103004737291,5.14203451495996,4.97846301501399,4.91107516144338,4.27011443580249,4.81550282475434,4.44198423842179,4.56293290193335,5.31199608149239,5.00187551813659,4.57398033545444,4.22416863744969,4.93456723788936,4.45502138758708,4.67263981150473,5.06282426205222,4.65047924141872,4.16273423676925,4.71422059516864,4.42202216645887,5.03151147368486,4.72550364292561,4.81093459578089,4.85142130426469,4.88054663606287,4.60228351195945,4.73174290629713,4.09938438279323,4.6872134812558,4.81099355008064,4.25841751015583,4.97560460551292,4.73155804717803,4.37674651273265,4.4094236469747,4.81437836491946,4.40359639779968,4.8150506132051,5.12982827126795,4.69128002476429,4.82958590482481,4.52392234008454,5.50047625074837,4.54306188816977,4.71628137536951,5.42976269310746,4.82701395432483,5.19831698315694,4.46021110285909,4.76729769450544,4.68656008521598,4.45440293485725,5.51905463106458,5.18323263559084,5.28348524546521
"PRKX",5.06771706533856,4.52496517848282,4.7421535410376,4.08625153450423,4.74608952567677,4.2167758791388,4.60713845094745,4.4473257649362,4.42817082206294,4.82184170451847,4.64229596335313,4.93180386288098,4.53161956193637,4.71374295668662,4.64730694343183,4.71883142775982,4.51882567082404,3.90725742342432,4.69272223186433,5.04942708177071,5.37973850670642,4.73321777375815,4.67387092067137,5.01280355033825,4.54460811997519,4.93803766027947,4.79674461194363,4.81575795337288,4.84450601974133,3.97109496661701,4.77355308257742,5.18942050936081,4.65152306580373,5.03940748764331,4.52013564083265,4.08608853865966,4.31954204480136,5.00125002970668,4.95753724990709,4.62833687775072,4.94172998442128,4.45367856917411,5.20611208833795,4.98921951789549,4.96928247537528,4.73238902108359,4.88552343170629,4.96664850670061,5.12015956079889,4.90693560094139,4.76759056963127,4.78118522276189,5.03486273600928,4.86419106586837,5.39239727855611,4.63835286330094,4.75065415265063,5.00233523667724,5.0656207219978,4.78512849848659,5.36431690895811,4.72164722709707,4.56449846430437,5.32193234861061,4.30757819628372,4.82423973895733,4.64776480204024,4.6337487163384,4.52105556794569,4.68086137265804,4.4577615554546,5.31770276192452,5.6313387532892,4.49364014494755,4.62180261562209,5.03831833284946,5.231615964888,5.24549778217002,4.33902813482858,5.17940620808453,4.43920150041523,5.03070908333809,4.83742380002308,4.25206996867169,4.43942972766598,4.8821257283894,4.71937695986234,4.74595115259006,4.45414838790073,4.78997613123117,5.18394431424865,4.48155381464583,4.26999643993201,4.43758505480713,4.71271007269239,4.99875132006868
"SNORD114-13",3.90684530013553,4.64504750800771,3.60202345127308,3.78432561584755,4.58847389964065,3.96538543763085,3.76973067491194,3.67461853705295,4.6765301418904,3.82619796730367,4.16598130743695,4.01095420875366,4.56070771194209,4.625391922418,3.23309906895113,4.25288524729915,3.91918180459604,4.91672266685981,3.83977239057479,3.78973963802913,3.31898313742993,3.73996245849253,3.28810992818332,2.98405298062272,4.15810937810923,3.59008312081288,3.69961088170327,4.16962516851232,3.66888726342732,4.71657029810926,2.8345443711755,3.96579277483285,3.62713761777377,3.37369117855713,4.07272418478428,4.3649768182738,3.94796554555784,3.58801106280534,3.19893988226123,3.71300873575475,3.95740270231712,3.91007083733202,2.7318301741667,2.99688697116869,4.09053678762329,3.61380708652713,4.17945031944247,4.27429499201413,3.7928994674021,4.37283806287226,3.56938597017761,3.57247637865157,4.21343249491688,4.07754966294919,4.02657553545124,4.94641421923177,3.64313107382145,3.02051409517883,3.24162898744336,3.55442594417795,4.063620307962,3.50585655064418,4.14983747658459,3.766964922613,4.14295730793882,3.59914795104915,4.30947465916512,3.5714914547139,3.76403976823536,3.49080215009202,4.84370779434225,3.91298100055498,2.84957340755705,3.8817221178751,3.61704910434747,3.74964069814035,4.15004321557998,3.57968667756801,4.20819910787415,3.15949394204019,4.10389595105741,3.10272572644167,3.58155900693012,3.67684866676128,3.94888387345914,3.42268478721073,4.61899455732167,3.43140976936088,3.09605626156884,3.34566469835865,3.77896400496545,4.30625658065535,4.41416731977508,3.8595917092105,2.96710448590077,3.4333417351953
"ACSS1",5.85372724112814,5.90421789820093,6.12687487237986,6.24615900180692,6.16577011811478,5.68700585876819,5.99037066976964,5.66777455691145,5.90367557365052,6.41336652579628,5.54521462067544,6.35942912828152,6.02934213048271,6.39515319475113,6.63410656606672,5.98825820060525,5.94690671785502,5.0621302758672,6.04956028828571,6.27314151747647,7.04190101112123,6.32506383812688,6.68816543386912,6.83075466203329,6.12112211899115,6.36611376439733,5.92866154463919,5.51561150108606,6.2668468584207,5.67969538336427,6.40013350122175,6.76512993180761,5.69569742140996,6.19332562492114,6.08730351480739,5.89234021044305,6.16380286851796,5.47785596049873,6.15018438584137,6.20958319046567,6.23493004247787,5.2909141276691,6.85274763360951,6.55740443503361,6.41595456248386,6.66187430181904,6.35457635163612,6.30947080405706,6.45888303023236,6.05531623083459,6.27452720649702,6.0597315754868,6.224204474263,5.95769248435696,6.89392970891988,5.25741825305403,6.43734084553965,6.42350553006534,6.14799309253877,6.21364423528576,6.53267234260614,6.38334840819078,6.10972100439005,6.06448675616993,6.16436134079246,5.98950836347059,5.51625671055127,5.87522632224162,6.18312988550956,6.19483485257313,6.05609737874915,6.41880584005317,6.8677323121478,5.12948656154289,6.14020186893238,6.09507440458716,6.22026896225769,6.10483582031872,5.70357530338459,5.83102671063389,5.69631242328504,6.44186551083137,6.24443040518602,5.6522921040635,5.63077407376112,6.04043346749674,5.45378636770761,5.93767994411688,5.71649654156069,6.871667243333,6.626352253162,5.93714430036104,4.95127627238092,5.30635029291403,6.0605096599062,5.94411550826398
"NINL",3.43592571705534,2.89698050100734,2.94695511729932,3.03257485509422,3.14931114482658,2.77802824123678,2.94359162245497,3.90140159778159,2.88850275357373,3.18095696120899,2.92681383606944,2.92769661644936,2.68830824124236,2.30196876166455,2.83577764145594,2.93857492232999,3.18098498778967,3.13990625474112,2.48889945902279,3.14984409845182,3.99442436413228,3.8291622679245,3.32168259148503,2.92307140887008,3.10899894313451,3.13082288022409,3.27596300141508,2.66457283224664,4.16387970611375,3.42476926398224,2.90368092576712,3.77985099849587,2.85627947734526,3.51710223320503,2.97388122735697,2.83214242005999,3.56858305642523,3.31842423646922,3.52682943969146,3.64118828160948,3.38086733159379,2.25397242493796,3.69978667527756,3.43729136689342,3.72446774806008,3.47688936672978,3.81678147783768,3.09788413751714,3.28997033167889,3.67022049975662,3.40865520788028,3.69790119322628,3.30755601827065,3.96341103380582,4.08489090996865,2.76591280329425,3.67177219812628,3.87609335165602,3.75418716964186,3.10113512895462,3.50328021878208,3.42546964664008,3.12898110999939,2.91443706716555,2.84185148723317,3.71527802363892,2.91635227944025,3.39278900731161,2.96546519697174,3.04047463639843,3.70943193010734,3.52124779583333,3.01510962560976,2.83940768498537,4.70779101254878,2.9428247424443,3.88892153219588,3.47289291897813,3.04763911164714,3.74402633367215,2.91962716859726,3.55883041869444,2.96795839071185,3.4497197631905,2.41263098888238,3.10432419001961,3.03946623072526,3.23440632019965,3.0059297118512,4.19782398698002,3.83757294599405,3.59670961170225,2.82833405016074,2.67225089762595,2.90485705140631,3.14413102952443
"RPLP1",7.3992649971832,6.7481512122423,7.1980255672988,7.18078175179844,7.05381232612202,7.23937001244178,7.36206099179021,7.8732018759277,6.99504825661967,7.43814498306674,7.2180663400438,7.41710984068137,7.26415577447917,6.87660973901072,7.67337653904706,7.12120258053013,6.93489917139454,7.23378883529227,7.29201759675096,7.62829766875229,7.58899937258766,7.37366859825987,6.80483437957399,7.45979472808741,7.19928459173,7.4706541048906,7.28113194146551,7.40730911055658,7.05714403331477,7.51023603552299,7.4963784353931,7.31443698739718,7.2516513376803,7.13338019058201,7.16136109529169,7.04014967712148,7.37547439562155,7.62103896124978,7.46244318332685,7.43981586942816,7.29256427322168,7.46481497915278,7.33857647073381,7.65998967238783,7.56639889077031,7.33441657417785,7.68040898267618,7.54678880320992,7.41364254153157,7.58463054608796,7.27108846959494,7.40804571883647,7.170823302867,7.53338592154052,7.37410245677052,7.65496606545641,7.22411860066211,7.62126105136521,7.20783215957844,7.50292856717084,7.80295088280933,7.47259410170509,7.41618767760541,7.61880331013769,6.85311066026695,7.42784171513525,6.88523744924918,7.50410903371175,7.28024204518362,7.34985979407572,7.11558629777431,6.99410351673444,8.10078586594873,7.43756468811076,7.34179726188153,7.45668978605315,7.3848144858904,7.10763487392643,7.18170586816577,7.37075177240417,7.10946901339259,7.93276172931589,7.82139805630295,6.76155267006409,7.37863039849869,7.47768319009175,7.38083919396685,7.21728902703697,7.25098606929956,7.31855863747371,7.36539833998668,6.81798291645052,6.85257448847673,6.76094885312257,7.18012963919619,7.58013534022953
"NUPR1",5.15308763982175,5.12949069433204,5.44549005729706,5.18240905278879,4.82837961608294,5.41992285141064,4.82586059322769,6.64095178387887,4.53450277214231,5.47670152053239,4.73930187443964,5.38176482899319,4.71310097865763,4.74253792137064,5.43684312966426,5.49697619950119,5.01342165970621,5.27874584099397,5.19068181008024,6.48179148512283,5.23311428228201,5.35133616739617,5.71599248995852,5.90694303827678,4.89631644634573,5.63234327774673,5.17601273429282,4.6477531283794,5.79737485308502,5.14531446230948,6.04802177931177,5.12486361841775,5.08628272947933,5.67223998840531,5.25771101459846,4.82107486458519,5.06516431519786,5.94311156038515,5.5843144323747,6.19680018196008,5.37834610494634,5.47885624473219,5.86623751252891,6.62959314699207,5.65686139443326,5.59106727010685,5.87356216053354,5.45039462469455,6.11091843128782,5.2887713379106,5.5160518279821,5.66283863512396,5.38776708309423,5.37733992710353,5.92779919639488,5.21478630591957,4.97723356586017,5.87476196160702,5.08668768002353,5.74455767971229,5.96096684705094,5.26416289942432,5.42656875708665,5.99465268047848,4.77771032695586,5.30175729960432,4.29312844041032,5.52466439795936,5.29500934056356,5.18653143103369,5.67323441219066,5.4839296295223,5.99438160248483,5.50483653081363,5.53833119970238,5.4142967879553,6.0563155457454,4.98185021599228,4.58486296904927,6.12997667174823,5.81449330581345,5.27771010784234,5.54255960674726,4.82788347165565,5.10900277312661,5.73306423552606,5.6984968906461,4.65964758154808,6.08638263800546,5.75832693059209,5.54951616041162,5.14637352939609,4.17447388553093,4.69389076783577,4.91916024036622,6.10147444630578
"PTTG1IP",6.12759636875889,5.57346551688049,6.35565301895367,6.00048310371182,6.1824660257733,5.89091240326654,6.17710324644054,6.0638309929422,6.03181719837684,6.21063122465117,6.19314828572465,6.55662754472542,6.10369505145153,5.88197269770257,6.19105691182849,6.27971538428365,5.80110376320929,6.30607923824474,5.90568402418547,6.42086266598558,6.7958923784671,6.36540481451648,6.18939755337349,6.68485643993342,6.12239821345026,6.46299595100956,5.88335842770113,5.70574468042201,6.65639372126233,5.59971956669789,6.36639625606252,6.49765374823155,6.23850618494728,6.2589566011866,6.10141934766497,5.98032402040998,6.2047459063915,6.3259103467876,6.14987064207572,6.25768526640966,6.56897896101667,6.19903545447004,6.69754151260755,6.66742960242897,6.49545881877225,6.31136116898329,6.57199162904948,6.33353388277647,6.64332622765207,6.1162332580434,6.31313892515853,6.0417436566386,6.19316709807298,6.38830204046567,6.51977704914393,6.0080175649665,6.38432574048156,6.48720330309041,6.28835990681724,6.34187463687168,6.46120174995136,6.56197637711997,6.20177368923212,6.71883947934931,6.06948229976872,6.52079297787131,5.97475782739401,6.20200709886977,5.98282424423688,5.94364155458759,6.07121651899243,5.93779932629321,6.84402410649972,6.63418505852115,6.14294653958198,6.30363965166403,6.64637840377365,6.46644416562354,5.68650257841569,5.92383348319203,6.21195726852167,6.64681446626885,6.28619909305004,5.63557080628742,6.03566691483038,6.67522549595439,5.98101837357583,6.45650831054823,6.48941184732226,6.10455237156181,6.59292018206974,5.77432393887003,5.46403957899813,6.44762895369276,6.11086538461042,6.37492783448601
"ADAR",4.21972794626506,4.91143202676012,4.28261331799756,4.74554608015538,4.51918263091918,4.91493904403331,4.88642180282746,4.67874368600333,4.28587364882324,4.72237303458995,4.2539526267018,3.97491439693351,4.75683493980139,4.84075275456385,5.10222741049335,4.82686835717445,3.71015673065223,3.63882287962821,4.50390828529181,4.88803455984711,4.27056161531024,4.39101652264913,3.67002831789725,4.85123119411041,4.83514316838985,3.79032637459077,4.42765741657561,4.60666849267636,4.27719238419362,4.44487759506084,4.25913985145616,4.8088086889117,3.81875669686107,4.27305093845185,3.60287532027289,4.15110416621248,4.90747910488312,4.66631274951875,5.13266268532683,4.69058504965142,4.45115165333043,4.58881807575321,3.75942628271356,4.88751005338111,4.93318907315613,4.5982240325099,4.69289314830236,4.16609529334133,4.53106076766068,4.34274761087207,4.14327338655466,4.71661161549911,4.82776011950941,4.8589219655315,5.3330030651416,4.68382383868144,5.02797196562867,4.01465929280599,5.12436250472224,4.78305090230731,4.88806817419369,4.98944220130574,4.56130052644125,4.71503366344013,4.44210746344744,4.954326749438,4.48204045427123,4.77198476016762,4.44158538269801,4.32781272875117,4.34850257708668,4.97539231410069,4.59158262366715,3.80289345444414,4.90368689314395,4.6055503931032,4.40567407498767,4.74888967247588,4.04136940707551,4.57329603013105,5.08733610814216,4.25452665517579,4.23278965710178,4.28836158858185,4.71712375807246,4.45034231058102,5.08106561808014,4.67366970297062,4.16044066332206,5.13262895789697,4.70012642555926,4.6685238205359,4.93123527385226,3.85156716692219,4.64449587487648,4.52283099219385
"ELFN2",4.09577849542556,4.45512475584514,4.60500046854352,4.1638621854975,4.35098255005569,4.02533780143285,4.02297617091715,3.98901229049228,3.59951124052301,3.93686083824657,4.68603306831493,3.91503584254276,4.18831204977234,3.72517346854863,4.221212371781,4.250919329057,4.01239096035014,4.11182583181798,4.44642303027034,4.09147501046863,4.09685496361505,3.93206077595676,3.91071190528843,3.98367080844389,4.06302659919404,4.03602301898751,3.98331288745719,3.53121061831736,3.81640118902807,4.50010603340047,3.46803594628458,4.10109116839156,4.4323283091,4.40159400574273,4.02142383263457,4.08281125151743,4.05570847851005,3.95466740440956,4.30657270774307,3.89148921552704,4.18704386611038,4.55845804304171,3.89465262043757,3.86509228725148,3.62935319102036,4.09366873263493,3.72976621306246,3.62710637097561,4.26520095562415,3.73862037231367,4.59955470650031,3.8573866747812,4.13381859816695,4.0932704500154,4.0789534113841,4.3516928012418,4.22763976889431,3.54572352738882,3.8542701697784,3.93263221942602,4.0163606333512,4.4987061754673,3.72709337243273,3.94386159729628,4.39986493204163,3.7230973483383,4.48278839800643,4.04265181472237,4.06854794391806,4.11513052308956,4.07433804579398,4.06903783829988,4.038963982026,4.55977004972192,3.40836337858017,4.5729318427645,4.06042757003314,4.03680409389503,4.34446538859039,4.11643655422134,3.98253810800419,3.51518414596181,4.06115165045824,4.075953911484,3.84088640739511,4.21463148196955,3.49301231699845,4.29382612876273,3.86407704145196,3.55005758670942,4.09506552894161,4.07776167364498,4.26262869663131,4.72084298775475,4.02840372243802,4.02429326962805
"RPL39",6.83294628150563,6.50803369813823,6.67364944254737,6.69300032431055,6.38534333994981,6.97136230305429,7.26062767575361,7.42077661969442,6.52675619604897,6.97096758810006,6.89217474844847,7.08159884049991,6.78107955784302,6.54408845513389,7.17874100362235,6.72725476132374,6.37311581428678,6.68580911195837,6.74823616667879,6.96087612248548,6.99629264168803,7.00552534873161,6.38650322400688,7.26262760871557,6.75051460045968,6.93615110838382,6.6244491113406,7.25450007797738,6.25001143386764,7.01134260460794,6.78574220802071,6.70918347162715,6.6275068099501,6.48439435330243,6.23097905753709,6.60914388060928,7.26165550009129,7.05863191704473,6.74621575610678,6.54552312550531,6.65984356583336,7.11737137487554,6.78534470331076,6.88544094453452,6.95205917276593,6.86469364508335,6.91586680121792,7.21809238697128,6.61953496979148,6.90416947350356,6.7476252733545,7.04944246143197,6.56228452435736,7.02920891483269,6.6066315934984,7.18497327612478,6.46323322801489,7.1537781907304,7.07439321327721,6.78739266636609,7.15504907805582,6.86893245716841,6.92339243490788,7.09058324393295,5.93402261852102,6.87185142566558,6.40531198334022,6.95847608809035,6.86505926492123,6.85015991435594,6.69005534763062,6.59537253225204,7.48481287076189,6.95213156731097,6.99176700305684,6.73703324127421,6.91306672722443,6.69900663656289,6.95737116316374,6.61030351276487,6.99530714585218,7.54524263479245,7.21377297231858,6.30524355644573,7.03293777980935,7.0752291007246,6.54473561280389,6.70300077535781,6.58958043296639,6.69726936975548,6.87746955277079,6.58135166754745,6.66780401644811,6.56871746799308,6.23963097333968,6.9793160888778
"FBLN7",4.2281420745697,5.78602591176437,4.46939640904509,4.90427262562684,4.94183656737286,4.77056649814629,5.17756522895844,4.56392887384905,4.64266186878399,4.76426217593091,4.61530296353868,3.75208098153524,5.34240462467493,5.29968742244218,4.09540824001582,4.60089396647127,4.96405387580428,4.88934781416621,4.35076544982431,4.0811772313589,3.9088967833786,4.68327396223309,4.34195351849642,4.44464532626503,4.68790313335103,4.43953123430238,5.18154900393407,4.87951723382224,4.39156672515497,4.92244543348108,3.71394657375779,4.03433254953028,4.55948522489666,4.0539877332569,4.85833590682348,5.24360116773495,4.61843109657504,4.12001972381644,4.68310111346508,4.56319997410629,4.41153795279194,4.79961375347388,4.08747655305944,3.69482352030008,4.63722062565081,3.92226546459547,3.81857042653618,4.38306536879945,4.37342940516083,4.35513152913391,4.96205650336967,4.29692500151672,5.01713025761908,4.4079539208686,3.99548464664609,4.38019787870887,4.6522934879314,4.40712475552549,5.29190928844262,4.63539259886173,3.83209802592395,4.66787863668949,4.45903546207793,4.33138304624579,4.71319944931578,4.22603910872674,5.56084082067614,3.86678857615028,4.53440477554586,5.34049732044469,4.46679037427266,4.52228211027601,3.64884276627666,4.16173402724286,4.31157028597962,4.33378543652231,4.45408429081958,5.03382701872854,5.37932241173679,4.22953567961035,4.66797898177351,3.79145128637044,4.05713867278825,4.88791431760043,4.95261275044698,4.62041521806937,4.37009182750189,4.21305485244548,4.27148138959506,4.76930795458175,4.11621146719948,5.27217976198595,5.47945726076348,4.83279453757398,4.85624883815441,4.76176924965461
